stocks,weights
300360.SZ,2.5271623258880187e-07
300363.SZ,0.0004669665899038678
300364.SZ,9.0760328012738e-05
300365.SZ,5.307551148570024e-08
300366.SZ,7.225165920390625e-05
300369.SZ,0.0002693755202020262
300371.SZ,0.0007973480091169829
300373.SZ,9.912445402012976e-05
300374.SZ,4.4222135048353124e-08
300375.SZ,8.120550138721041e-07
300377.SZ,0.0003349743214486873
300378.SZ,0.00040575508743225614
300379.SZ,0.00010972554416243507
300380.SZ,4.35832390141339e-07
300381.SZ,2.8655257900698253e-06
300382.SZ,0.00039075525088261114
300383.SZ,0.0015275152283417972
300384.SZ,0.0001534391432360092
300385.SZ,0.000494279311548846
300386.SZ,5.68449185614907e-08
300387.SZ,1.1040500587115314e-07
300388.SZ,3.9697120393309505e-07
300389.SZ,0.00013605618073201956
300390.SZ,1.5386326889066202e-07
300391.SZ,3.7228638225755336e-08
300393.SZ,0.00011887164669840118
300394.SZ,6.391173573246725e-05
300395.SZ,3.585829556827416e-07
300396.SZ,0.0008040640986113085
300397.SZ,0.0004196424409999435
300398.SZ,2.648096319078858e-07
300399.SZ,1.9278735038185326e-08
300401.SZ,1.7812580184300005e-07
300402.SZ,0.00032196601326896397
300403.SZ,0.0002172744408525623
300404.SZ,0.0001484527880163931
300405.SZ,0.0007185571185697723
300406.SZ,0.0003182326012054528
300407.SZ,3.520623245716549e-05
300408.SZ,0.0008695969384482455
300409.SZ,7.122672708264752e-05
300410.SZ,0.000608858225737314
300411.SZ,0.000493956163027075
300412.SZ,0.0008444240791459048
300413.SZ,3.938940158083156e-05
300414.SZ,0.0004943932884604173
300415.SZ,1.3767186196339885e-06
300416.SZ,0.00040634336635143674
300417.SZ,1.5250749168622577e-07
300418.SZ,0.0008841598537927742
300419.SZ,0.0007542167926494103
300422.SZ,7.907930795781595e-07
300423.SZ,5.763835975336849e-06
300424.SZ,0.0003992729589548535
300425.SZ,1.2056121688472816e-06
300426.SZ,0.0005245280742227081
300428.SZ,9.195169734627111e-07
300429.SZ,0.00042432852007615995
300430.SZ,0.0005562540859239291
300432.SZ,0.0004138412711808656
300433.SZ,1.3958024551251473e-07
300434.SZ,4.4810811193194336e-05
300435.SZ,5.596884189397756e-05
300436.SZ,0.00031564992025457685
300437.SZ,2.600692785586362e-07
300438.SZ,0.0003481441759618877
300439.SZ,6.085555063831695e-07
300440.SZ,0.00022978198862195272
300441.SZ,0.0005588075510885474
300442.SZ,9.154048507717227e-05
300444.SZ,0.00023816185371247335
300445.SZ,0.0001432298839242035
300446.SZ,0.00034485331070316307
300447.SZ,0.00023396592158587807
300448.SZ,0.00016736722272118188
300449.SZ,4.2131437040017397e-07
300450.SZ,5.2559686794322906e-05
300451.SZ,0.00042032663473814784
300453.SZ,0.00041738700173763675
300454.SZ,1.9326785040315313e-06
300455.SZ,0.00028351715772421786
300456.SZ,0.0004266471168991335
300457.SZ,0.0003545395854034208
300458.SZ,4.9801525542755064e-08
300459.SZ,1.2708998037381987e-05
300460.SZ,0.00015180443338844475
300461.SZ,4.0163716872302994e-08
300462.SZ,0.0006374012045976059
300463.SZ,3.7069494530369556e-05
300464.SZ,0.0002550952394643137
300465.SZ,8.24209861580768e-08
300466.SZ,0.00024570109895759556
300467.SZ,6.7270072172245564e-06
300468.SZ,1.8352729650893785e-05
300469.SZ,0.0003090283809312755
300470.SZ,5.414715377761927e-07
300471.SZ,0.00010353294798429328
300472.SZ,0.0005682764083307838
300473.SZ,0.00027956109631038035
300474.SZ,0.0006532943771181015
300475.SZ,0.00012301468955054672
300476.SZ,7.41001333031069e-08
300477.SZ,0.00023572324329249866
300479.SZ,4.080652715473255e-08
300480.SZ,0.0007022621688211871
300481.SZ,0.00010477772219875111
300482.SZ,4.489849717755405e-07
300483.SZ,0.00045010387889132515
300484.SZ,0.0004950035118416387
300485.SZ,0.0009972955586436912
300486.SZ,0.0001930699002936766
300487.SZ,0.0004359260362867052
300489.SZ,6.279566497696341e-08
300490.SZ,3.405582584858929e-05
300491.SZ,3.539887143064842e-07
300492.SZ,0.00044075318631579753
300493.SZ,0.0006257135165428824
300494.SZ,0.00021476116542968227
300496.SZ,0.0004741528919930651
300497.SZ,0.000268655231026667
300498.SZ,0.0003673249742176007
300499.SZ,0.0002074963639897278
300500.SZ,0.00028296415530702166
300501.SZ,9.299602998307842e-07
300502.SZ,1.631240821053913e-06
300503.SZ,1.1387208703695153e-06
300504.SZ,0.0002858620269129604
300505.SZ,0.00014040829785152864
300506.SZ,0.00016211076144458255
300507.SZ,2.3552354198910664e-07
300508.SZ,2.2865423858627144e-06
300509.SZ,5.997045330079881e-07
300510.SZ,0.000129249350572619
300511.SZ,0.0003079532416384964
300512.SZ,3.712522111418459e-07
300513.SZ,0.0005386374809326207
300514.SZ,0.0002910622486799587
300516.SZ,9.28955910750411e-05
300517.SZ,1.6150642174884906e-05
300518.SZ,0.0003329007368316588
300520.SZ,0.0003210916477081051
300522.SZ,0.0006067907044577615
300523.SZ,3.3436764305948566e-07
300525.SZ,0.0002017655441114778
300527.SZ,0.0002196297918793609
300528.SZ,0.00019802679087020767
300529.SZ,1.904662127505382e-07
300530.SZ,0.00019800942562781207
300531.SZ,0.0005283077376026966
300533.SZ,7.803904942463302e-05
300534.SZ,4.522222370774903e-08
300535.SZ,0.00048107014998899285
300537.SZ,0.0002357187240499123
300538.SZ,5.394312149282058e-08
300539.SZ,0.00026346316101087057
300540.SZ,0.0005580620148018934
300541.SZ,3.791511233483836e-07
300542.SZ,0.0004256162069193847
300543.SZ,0.00023900871752744263
300545.SZ,9.63465986191504e-07
300546.SZ,6.876497724851572e-08
300548.SZ,0.00023768919428541303
300549.SZ,5.556662977020667e-05
300550.SZ,0.00039477076228733874
300551.SZ,1.6187706233184343e-06
300552.SZ,0.0006579621441132974
300553.SZ,0.00023964164489354473
300554.SZ,0.000245438388337337
300556.SZ,0.00038270096000581
300558.SZ,2.404798757046805e-07
300559.SZ,0.0001173837979670859
300560.SZ,0.00030018917978910604
300561.SZ,4.3662285419874456e-07
300562.SZ,0.0014116923065484604
300564.SZ,0.0009073122336741216
300565.SZ,0.00018773300389925913
300566.SZ,0.00035793546489286426
300567.SZ,6.572613379627345e-06
300568.SZ,0.0001324967363497605
300569.SZ,9.448213257253388e-05
300570.SZ,0.00015438559719217144
300571.SZ,0.0004595999347121457
300572.SZ,0.0003585099533644919
300573.SZ,0.00018626828272811757
300575.SZ,1.7511899103950137e-07
300576.SZ,5.18024618366139e-07
300577.SZ,7.751868894954744e-07
300578.SZ,2.5914346284061756e-07
300579.SZ,6.779175271455225e-08
300581.SZ,0.0002281620286458231
300582.SZ,1.4196402825255761e-08
300583.SZ,0.00030617899070656376
300584.SZ,4.5507305108255365e-07
300585.SZ,5.736938170107913e-08
300586.SZ,0.00013334033989754072
300587.SZ,2.878466745486396e-07
300588.SZ,6.233672696143251e-07
300590.SZ,9.688683042101272e-05
300591.SZ,8.009648269809041e-05
300592.SZ,0.0008901739193149164
300593.SZ,0.0002630318501171899
300594.SZ,6.20674417029997e-08
300595.SZ,0.00014881851077968688
300596.SZ,4.6989467184297294e-07
300597.SZ,0.00021953550651545824
300598.SZ,1.7491815635060588e-07
300599.SZ,0.00045476734896350107
300601.SZ,0.00018291669932338632
300602.SZ,0.0005113304954521316
300603.SZ,2.654810699209684e-07
300604.SZ,4.969589560118155e-08
300605.SZ,0.0015492815771831045
300606.SZ,1.0974360092667624e-07
300607.SZ,5.946818124210416e-05
300608.SZ,0.00036059894059757444
300609.SZ,1.1543729876005451e-07
300610.SZ,0.0011272590484824123
300611.SZ,0.0005349275327708568
300612.SZ,0.0005207586933339705
300613.SZ,3.909492174141729e-07
300614.SZ,0.000501190994682281
300615.SZ,0.0005251695300498283
300616.SZ,5.5305568714431065e-08
300617.SZ,0.00026551852119545904
300618.SZ,0.0001454689077803716
300619.SZ,0.0007700764593443574
300620.SZ,0.00032276078299984466
300621.SZ,1.736019175745058e-07
300622.SZ,4.796276263279463e-05
300623.SZ,0.0005816978107528398
300624.SZ,0.0006308698530629116
300625.SZ,0.0006580661103271773
300627.SZ,5.827298872827733e-07
300628.SZ,3.9999065683514154e-08
300629.SZ,0.00021512430572544355
300631.SZ,0.0005960749887948673
300632.SZ,2.328296255549763e-08
300633.SZ,2.876054060031641e-07
300634.SZ,0.00021448780653101596
300635.SZ,0.0009027627457539359
300636.SZ,0.0002771420495519059
300637.SZ,7.574602061233302e-05
300638.SZ,4.5448492247964256e-07
300639.SZ,1.1131633262181022e-06
300641.SZ,0.000359906193016623
300642.SZ,0.0005403762651656249
300643.SZ,0.0005203804657182074
300644.SZ,0.0002236975838763171
300645.SZ,4.304932419728822e-08
300647.SZ,9.09785698463564e-05
300648.SZ,1.1072525564000292e-05
300649.SZ,0.0004905188076590832
300650.SZ,0.00042541352119085764
300651.SZ,2.682806942128403e-07
300652.SZ,0.0009710225561460244
300654.SZ,0.0004282799478516413
300655.SZ,0.00019449596839107923
300656.SZ,0.00018324536516427676
300657.SZ,0.00011126819534086435
300658.SZ,0.0005598453079249068
300659.SZ,0.0001290475175628489
300660.SZ,0.00038045739879371426
300661.SZ,0.00045465986544043595
300662.SZ,8.018640439111115e-05
300663.SZ,0.00010345792254291064
300664.SZ,6.02967306616611e-05
300665.SZ,0.0007895538244877678
300666.SZ,3.8470101187731423e-07
300667.SZ,2.2820689756945236e-08
300668.SZ,1.437811619998926e-06
300669.SZ,0.00019651342396577207
300670.SZ,1.2703906049257336e-07
300671.SZ,3.484047437502658e-08
300672.SZ,9.073696089465577e-05
300673.SZ,2.9840701875783367e-07
300674.SZ,0.00019657132709649484
300675.SZ,5.865841083421356e-07
300676.SZ,1.7030665641499356e-05
300677.SZ,1.794606833203392e-07
300678.SZ,6.6655231296256e-07
300679.SZ,0.0005509672671975074
300680.SZ,8.663352919204585e-05
300681.SZ,0.00010773165541228625
300682.SZ,0.000325198760307631
300683.SZ,0.00021453477570450248
300684.SZ,0.0002427580057575407
300685.SZ,7.093072833714155e-08
300686.SZ,3.069195366207022e-07
300687.SZ,0.00042289008577722624
300688.SZ,2.155998618833632e-06
300689.SZ,0.00014688281249167177
300690.SZ,0.00031017711630215933
300691.SZ,0.00033973163915264337
300692.SZ,0.0006269253485612921
300693.SZ,6.897836635678131e-05
300694.SZ,0.0006046953440963659
300696.SZ,0.00011406838808502353
300697.SZ,2.505359983305204e-07
300698.SZ,3.658342267280424e-08
300699.SZ,5.223391650317991e-08
300700.SZ,0.0008314138497645864
300701.SZ,0.0005203108579397243
300702.SZ,7.634492618026489e-05
300703.SZ,0.0004832056317829531
300705.SZ,1.6241923057014066e-07
300706.SZ,9.829804779731256e-07
300707.SZ,0.00029862972655151314
300708.SZ,0.00040725073752546947
300709.SZ,0.00013579219259492815
300710.SZ,0.0006304899509191152
300712.SZ,4.1448429644027355e-07
300713.SZ,1.8231270044477536e-07
300715.SZ,0.0004429450285627632
300716.SZ,9.43599784466959e-08
300718.SZ,0.00018248937263720552
300719.SZ,0.00013666868856115842
300720.SZ,0.0005995683010249121
300721.SZ,1.6061151343667602e-07
300722.SZ,4.610737082905733e-06
300723.SZ,8.570229620554222e-07
300724.SZ,6.16345730255092e-07
300725.SZ,1.208346279949259e-06
300726.SZ,0.0002614079339774598
300727.SZ,0.0003083357975328555
300729.SZ,0.00020097122864114528
300730.SZ,3.6825570002850786e-08
300731.SZ,5.04993596778883e-07
300732.SZ,2.281385214469174e-07
300733.SZ,0.0001472828830646374
300735.SZ,3.649968613656462e-07
300736.SZ,0.0012211248982644792
300737.SZ,4.3157587029019704e-07
300738.SZ,3.2224658536548595e-07
300739.SZ,1.1071635099019485e-07
300740.SZ,4.7453793641261197e-07
300741.SZ,1.3118523842956536e-05
300743.SZ,0.00035241683140245663
300745.SZ,0.0001316512499847416
300746.SZ,0.00041442800315606747
300747.SZ,5.0320132432826755e-05
300748.SZ,0.00021374177948766705
300749.SZ,0.00042014202958228874
300750.SZ,1.6118790929884944e-07
300751.SZ,0.0006362056845204253
300752.SZ,0.0006605252408940575
300753.SZ,0.00040667756874556007
300755.SZ,2.766487240660115e-07
300756.SZ,0.00037331256814171547
300757.SZ,3.025980596861454e-07
300758.SZ,0.0002783238780241523
300759.SZ,0.0002267194024912589
300760.SZ,1.6842511483472447e-06
300761.SZ,0.00041832055653745584
300762.SZ,3.8654491076996465e-06
300763.SZ,7.561605327994908e-07
300765.SZ,0.000310898010310793
300766.SZ,0.0003553064336380954
300767.SZ,4.0678251507095347e-07
300768.SZ,8.530215327891981e-08
300769.SZ,9.288850056897863e-07
300770.SZ,0.0013166215820581471
300771.SZ,0.00032182055981914016
300772.SZ,8.130067102108113e-07
300773.SZ,0.000526793275270896
300774.SZ,7.995989260476281e-07
300775.SZ,1.6336192520790482e-07
300776.SZ,6.37446401491657e-07
300778.SZ,0.000114088612335139
300779.SZ,0.0005895459942533801
300780.SZ,0.0001631890640900195
300781.SZ,4.903256707357557e-07
300782.SZ,0.0007791649164292245
300783.SZ,0.0008949895549018962
300785.SZ,3.4082511474881394e-07
300786.SZ,2.6149545735342065e-05
300787.SZ,0.0006754596042670024
300788.SZ,3.014647660279608e-07
300789.SZ,0.0024594158942247923
300790.SZ,1.3521516926965887e-06
300791.SZ,0.001119282912383334
300792.SZ,5.043162891176038e-07
300795.SZ,5.816625570549663e-06
300796.SZ,4.622174332077037e-07
300797.SZ,0.00042491234171075106
300800.SZ,0.00022515729987527587
300801.SZ,3.849892142993692e-07
300802.SZ,8.917376761787448e-05
300803.SZ,0.00034532448354365026
300805.SZ,0.0005599156107442475
300806.SZ,2.2927294782936494e-08
300807.SZ,3.8843009374473155e-07
300808.SZ,1.837618512549566e-07
300809.SZ,0.0001260314486756335
300810.SZ,0.00024214392520792514
300811.SZ,1.3179506227835946e-06
300812.SZ,6.0795285888647e-08
300814.SZ,4.9293754906597185e-05
300815.SZ,3.014766930521859e-06
300816.SZ,0.00022697681883915763
300817.SZ,8.849223287433154e-08
300818.SZ,0.0004148826013395989
300820.SZ,3.430028853926955e-06
300821.SZ,9.055230105304666e-05
300822.SZ,2.7203235959212417e-07
300823.SZ,1.4929604214774653e-06
300824.SZ,0.0004915810817254678
300825.SZ,1.941190406216209e-07
300826.SZ,8.853789680682484e-08
300827.SZ,7.600907154717439e-08
300829.SZ,0.0004204844828857641
300830.SZ,2.2602373269801514e-06
300831.SZ,0.0003085753053986086
300832.SZ,0.0005236384544092499
300833.SZ,0.0003878024080469541
300834.SZ,2.1667747943617183e-07
300835.SZ,8.20075347052271e-08
300836.SZ,0.0003471525730932356
300837.SZ,0.0003485374953300801
300838.SZ,6.927806511778516e-05
300839.SZ,0.00044377232020348823
300840.SZ,0.0006849732462803892
300842.SZ,0.0002516911448752584
300843.SZ,0.00026772658365303154
300844.SZ,7.673648163115312e-08
300845.SZ,0.0005619059736267016
300846.SZ,0.00013071993170901694
300847.SZ,2.2311087261592928e-07
300848.SZ,0.0003336197494754057
300849.SZ,7.805596311596145e-08
300850.SZ,0.000894797489079616
300851.SZ,1.3634421735572214e-07
300852.SZ,2.4553932377865554e-06
300853.SZ,0.0004952255707359742
300854.SZ,0.00048242166244280126
300855.SZ,0.0003087546628421289
300856.SZ,7.849263525287985e-07
300857.SZ,1.420497696040491e-07
300858.SZ,0.0002280474876495355
300859.SZ,5.385470443535187e-07
300860.SZ,3.0828488207601393e-07
300861.SZ,0.0007681571022658894
300862.SZ,4.89474986392881e-06
300863.SZ,8.636693968771401e-06
300864.SZ,2.4743835976078116e-05
300865.SZ,0.0002715769582835026
300866.SZ,0.0006876966763637062
300867.SZ,8.73319700704083e-08
300868.SZ,2.808933680959091e-07
300869.SZ,0.00038081095127960525
300870.SZ,2.5035982199294197e-05
300871.SZ,0.0018563608295943965
300872.SZ,0.0013847734901046348
300873.SZ,0.0002874799104944974
300875.SZ,0.00032943494348607863
300876.SZ,0.00033858856791189066
300877.SZ,0.003641711020547995
300878.SZ,8.142861936536428e-07
300879.SZ,0.0006297252793136048
300880.SZ,1.0632767780515628e-06
300881.SZ,2.979560887513267e-07
300882.SZ,8.882093111626236e-05
300883.SZ,0.0031339155903801538
300884.SZ,0.0005062901365789507
300887.SZ,8.53562551583641e-07
300888.SZ,0.0007531966672808499
300889.SZ,8.372726528174873e-08
300890.SZ,0.00019535097354105743
300891.SZ,0.0007048439452984896
300892.SZ,9.71470552808566e-08
300893.SZ,4.659546439349156e-07
300894.SZ,0.0007069227797761744
300895.SZ,5.848330559167994e-06
300896.SZ,0.0006868610809119001
300897.SZ,0.0014102021594905821
300898.SZ,1.5415133416496889e-06
300899.SZ,1.5433626599210883e-07
300900.SZ,2.0685990086902146e-05
300901.SZ,1.9496504474251365e-06
300902.SZ,0.0002959667727391732
300903.SZ,5.880585573664438e-08
300905.SZ,0.0005904914526793536
300906.SZ,0.0003695201606958432
300907.SZ,0.0011803203375764662
300908.SZ,2.567229193571502e-07
300909.SZ,0.00023592081287700516
300910.SZ,4.9617782947599606e-05
300911.SZ,4.9693647463704784e-08
300912.SZ,9.657694985701845e-08
300913.SZ,0.00017404113727793695
300915.SZ,0.00023332683207786829
300916.SZ,0.0002591528587116247
300917.SZ,0.00017916314290925185
300918.SZ,6.002022053014254e-07
300919.SZ,0.0002689723823107373
300920.SZ,0.00122086004049796
300921.SZ,8.280585923822864e-07
300923.SZ,6.220294556776553e-07
300925.SZ,0.0008080629361375847
300926.SZ,4.595667482838091e-05
300928.SZ,0.00036579635346349685
300929.SZ,6.24499125543483e-07
300931.SZ,0.00010549608637038289
300932.SZ,1.0115924641017166e-07
300933.SZ,4.381503829504257e-07
300935.SZ,0.0005448202278388649
300937.SZ,5.801072977612662e-07
300938.SZ,3.831471194940549e-07
300939.SZ,2.3183181625196215e-07
300940.SZ,9.461967940677842e-05
300941.SZ,1.2997544026000654e-07
300942.SZ,0.000196959503496385
300943.SZ,0.0005273703045392045
300945.SZ,2.6594812552293414e-06
300946.SZ,3.314402259953187e-08
300947.SZ,8.650115970582878e-08
300948.SZ,9.348880616095638e-07
300949.SZ,0.00030308666697456845
300950.SZ,0.00020627851979733094
300951.SZ,9.785595467490935e-07
300952.SZ,0.00022937658139526867
300953.SZ,9.07760390690621e-05
300955.SZ,4.301146074245738e-07
300956.SZ,0.00020394355134020572
300957.SZ,0.0002945649604878111
300958.SZ,0.00018195106689913193
300959.SZ,0.0003874475920942186
300960.SZ,1.0422003142618137e-07
300961.SZ,0.0002178402885068387
300962.SZ,1.0115085943062011e-07
300963.SZ,3.70423003811258e-06
300964.SZ,8.702333143412172e-08
300966.SZ,0.00038590921818407767
300967.SZ,2.623789485543238e-07
300968.SZ,0.0001792073613118974
300969.SZ,0.0003695166273821749
300970.SZ,0.00037465771445070365
300971.SZ,4.089685722419442e-07
300972.SZ,0.0002859815071286337
300973.SZ,1.1846782166168164e-06
300975.SZ,0.00016980448692085576
300976.SZ,0.0005082086117164756
300977.SZ,1.8886026029424863e-07
300978.SZ,2.77052866714216e-07
300979.SZ,0.0009340368448827179
300980.SZ,5.980119914472749e-08
300981.SZ,3.3144673814964324e-07
300982.SZ,0.00032574732229016784
300983.SZ,3.791128747197848e-07
300984.SZ,2.5853586468672457e-07
300985.SZ,4.3647761540899476e-07
300986.SZ,0.000344410581985016
300987.SZ,0.001400509976888457
300988.SZ,1.1582619514758903e-07
300989.SZ,4.101495190821903e-05
300990.SZ,0.0007157412834526563
300991.SZ,3.666825928153254e-08
300992.SZ,4.068953783805986e-07
300993.SZ,0.0005901583608885727
300994.SZ,0.0002574052650733916
300996.SZ,9.485081241851061e-08
300998.SZ,0.0007933241816523497
300999.SZ,2.9910144185472703e-07
301000.SZ,2.4445116390694584e-07
301001.SZ,2.3139232391434307e-06
301002.SZ,3.852518098856372e-08
301004.SZ,0.00022661610797502818
301005.SZ,0.0004123700906964295
301006.SZ,5.165254588480797e-07
301008.SZ,0.00019145164074282577
301009.SZ,8.180077877613551e-07
301010.SZ,0.0017130379971432366
301011.SZ,0.00012872717629909696
301013.SZ,1.017209871520973e-06
301015.SZ,0.0008932777270887043
301017.SZ,0.00033020390481446575
301018.SZ,0.00042155537842959603
301019.SZ,0.0005735174504140592
301021.SZ,0.00010221507910533183
301022.SZ,0.00026103696320030725
301023.SZ,0.00033830521047982867
301024.SZ,3.6038834528046996e-07
301025.SZ,0.0004478061659260117
301027.SZ,0.0002524197859253087
301028.SZ,0.0007989830128123473
301029.SZ,0.00035280596110590963
301030.SZ,0.0003028001311062309
301031.SZ,0.00020903249973192525
301032.SZ,0.0006612302383398671
301033.SZ,1.3767183146151195e-07
301035.SZ,0.0004378693716534895
301037.SZ,0.0011771911687509739
301038.SZ,7.506257443581246e-05
301039.SZ,0.0009492760151858482
301040.SZ,0.000786349203451042
301041.SZ,9.622291258000794e-05
301042.SZ,0.00028183015653613855
301043.SZ,0.00031391062162415735
301045.SZ,0.0005714288362710417
301046.SZ,5.331376659896404e-07
301047.SZ,0.0017893372484607468
301048.SZ,1.8291706583596617e-06
301049.SZ,0.00021443681191344918
301050.SZ,8.698159762394234e-06
301051.SZ,0.0005183990843775643
301052.SZ,0.000742983237818047
301053.SZ,4.781451826311834e-08
301055.SZ,9.507541954159328e-08
301056.SZ,0.0008927545226892125
301057.SZ,9.968528346006507e-08
301058.SZ,1.3839413299740379e-07
301059.SZ,0.0006168241601088572
301060.SZ,5.635718281619593e-05
301061.SZ,9.192320360867211e-05
301062.SZ,7.862183176807178e-07
301063.SZ,1.4829075188717335e-07
301065.SZ,0.0002539277968186794
301066.SZ,0.0005710174335074779
301067.SZ,3.232647965119804e-08
301068.SZ,0.00012811147670294625
301070.SZ,0.0008393989022970913
301071.SZ,4.106944917993154e-07
301073.SZ,0.00019978183549080496
301075.SZ,0.0010394444234378742
301077.SZ,0.0001668072139719632
301078.SZ,5.5344656936683715e-08
301079.SZ,2.1323104193525843e-05
301080.SZ,0.0006772792057923553
301081.SZ,0.0002323308633069741
301082.SZ,1.2410916547458875e-07
301083.SZ,4.6317399277064695e-07
301085.SZ,0.0003673912687741434
301086.SZ,6.47150565934602e-07
301087.SZ,0.00038742318641541297
301088.SZ,0.0016857600419247125
301090.SZ,0.000855443798706594
301091.SZ,0.00021310014300312627
301092.SZ,0.00014157282292217332
301093.SZ,5.384609227987827e-08
301096.SZ,0.0008974936603093429
301097.SZ,0.0005629167519912964
301098.SZ,0.0009876260046938349
301099.SZ,2.9396311957349402e-05
301100.SZ,1.9804434825560573e-07
301101.SZ,1.5745644834523841e-07
301102.SZ,0.0019174445651500521
301103.SZ,4.936247710137996e-06
301108.SZ,8.019849612411353e-07
301109.SZ,0.0003776084514839121
301110.SZ,0.00025303982598201416
301111.SZ,1.6187219546011484e-07
301113.SZ,0.003729322333080601
301116.SZ,1.5897664139823297e-07
301117.SZ,0.0003369786430692213
301118.SZ,2.608156406541114e-08
301120.SZ,2.2643275428986747e-07
301122.SZ,6.223732201088309e-07
301123.SZ,0.0002748195472439266
301126.SZ,0.00011990292611317305
301127.SZ,2.1271907041653456e-05
301128.SZ,0.0001257855361649262
301129.SZ,4.326792840994916e-08
301130.SZ,0.0009702389961385031
301131.SZ,0.00011991566310174634
301133.SZ,1.1710658625751773e-07
301135.SZ,6.6995950539905524e-06
301136.SZ,4.1959825156464684e-05
301137.SZ,5.6621326691903895e-05
301138.SZ,3.0509596102648255e-07
301148.SZ,1.1259439276804274e-06
301149.SZ,0.0006107314393480858
301151.SZ,0.0008531863866656988
301153.SZ,6.235942523928345e-07
301155.SZ,0.0005586493183848742
301158.SZ,0.00016867920383472384
301159.SZ,1.7515824236771494e-07
301162.SZ,0.00012732264361815164
301163.SZ,0.00013712098926697152
301167.SZ,0.00030288587741981077
301168.SZ,0.00021961227334892268
301169.SZ,8.233082180978957e-08
301177.SZ,8.721729505505773e-05
301178.SZ,2.421026135510755e-07
301179.SZ,5.1496456715259396e-08
301180.SZ,0.00041817093521489553
301181.SZ,2.872419179575428e-08
301182.SZ,9.423146723833234e-08
301185.SZ,0.0005594476326269577
301186.SZ,9.189576018021597e-08
301187.SZ,3.3122453122014243e-07
301188.SZ,2.643036474073894e-07
301189.SZ,2.1480969826924837e-05
301190.SZ,0.0005130462869361193
301193.SZ,0.00046510462051707195
301196.SZ,2.1363921803476422e-06
301198.SZ,0.00020720044430620857
301200.SZ,1.3832195980932195e-07
301211.SZ,8.529067330003285e-07
301213.SZ,4.4763913457869554e-07
301215.SZ,1.043809363696326e-06
301216.SZ,7.310907872754505e-08
301217.SZ,1.0584444535253459e-07
301218.SZ,6.984391941310736e-07
301219.SZ,2.916691759429182e-05
301221.SZ,5.241202119902246e-05
301222.SZ,0.000851162273423513
301226.SZ,4.5169209776698054e-08
301228.SZ,4.932955164261704e-07
301229.SZ,1.9642359797594315e-06
301235.SZ,6.633942817306009e-07
301236.SZ,0.0013059384982853056
301237.SZ,4.4970270264209805e-07
301248.SZ,0.00018728649940168347
301256.SZ,5.787916091491969e-08
301257.SZ,0.01219183830747139
301258.SZ,0.001687783480638599
301259.SZ,2.917803299051197e-07
301263.SZ,4.2797049130433393e-07
301268.SZ,0.000868130718524672
301288.SZ,0.000587776850316128
600004.SH,0.00021886847227042274
600006.SH,3.8962020360110367e-07
600007.SH,8.696821029244789e-07
600008.SH,2.868925945349816e-08
600009.SH,1.486579325308207e-07
600010.SH,6.510281163797852e-05
600011.SH,0.0001834996756740247
600012.SH,0.0009287367664979036
600017.SH,6.811904762493268e-08
600018.SH,5.94851503702215e-07
600019.SH,9.553123213443252e-08
600020.SH,3.230329366360529e-07
600021.SH,4.0478206111741276e-07
600022.SH,2.583497758635641e-08
600023.SH,0.0004133587539830506
600025.SH,1.0623279431569912e-06
600026.SH,0.00035479292349161466
600027.SH,0.0007725446682090736
600028.SH,1.0075982566092739e-06
600029.SH,2.3393240303108472e-07
600031.SH,2.179689187474971e-06
600032.SH,0.0008363054721729832
600033.SH,5.041314852702652e-07
600035.SH,0.0002031602450541914
600037.SH,0.0007503721199192366
600038.SH,3.7264243805926227e-07
600039.SH,0.0006640270536551389
600048.SH,1.7473035537339128e-07
600050.SH,0.0007109015406623149
600051.SH,0.0002775677153181747
600052.SH,5.4223767832189454e-08
600053.SH,8.391492707492569e-07
600054.SH,0.00010028899632196117
600055.SH,0.00045729043338118224
600056.SH,5.546169571041343e-07
600057.SH,0.001022906674019622
600058.SH,7.728194819521682e-07
600059.SH,2.9242136826722095e-07
600060.SH,2.763292626506524e-06
600061.SH,0.0007781050652910339
600062.SH,0.0004373057136897021
600063.SH,9.70538552383181e-07
600064.SH,8.793139858272921e-07
600066.SH,0.0008308121608455696
600067.SH,0.00019459459558545688
600071.SH,0.00034682512709519877
600072.SH,5.263409650367584e-05
600073.SH,1.430081967718396e-07
600075.SH,0.00011697986699539054
600076.SH,0.0001807249518036183
600079.SH,1.2064936098782416e-07
600080.SH,0.00032563940964717487
600081.SH,0.00017976505262995635
600082.SH,0.00048037074639686406
600083.SH,3.08300023966487e-07
600085.SH,2.2378385470041773e-07
600088.SH,0.00032405245187485266
600089.SH,0.00016770437556246355
600094.SH,0.0002989903167334784
600095.SH,8.894941669233253e-08
600096.SH,4.1583983504331407e-07
600097.SH,0.0006189582275294471
600098.SH,0.0001331866575603434
600100.SH,0.00032410812584814433
600101.SH,0.0005353711972747267
600103.SH,0.00017505994036758283
600104.SH,3.3235856864765165e-07
600105.SH,0.0003369793947225945
600106.SH,0.0012921251478313172
600107.SH,7.116333576323184e-07
600108.SH,5.361180332878911e-07
600110.SH,1.2859003296312099e-06
600111.SH,0.0004713139440281041
600113.SH,1.9275568682523054e-07
600114.SH,0.00037159780092287147
600115.SH,2.399613114504571e-07
600116.SH,9.829279954730333e-07
600118.SH,0.0002622029399069258
600119.SH,5.631583689449792e-08
